solution_id,source_id,teff,azero,logg,mh,ag,mg,distancepc,abp,arp,ebpminrp,log_pos,log_lik,radius
8013174454444875809,2867224032558303744,5444.4653,6.5261724E-5,4.3788443,0.21677491,5.355249E-5,4.7036285,53.207375,6.738758E-5,3.9074137E-5,2.831344E-5,-5544.416,-5548.0547,1.1061921
8013174454444875809,2867224032558303744,5445.987,6.228657E-5,4.379696,0.22519942,5.1110637E-5,4.704387,53.19255,6.4311156E-5,3.7294158E-5,2.7016999E-5,-5545.5293,-5549.25,1.105
8013174454444875809,2867224032558303744,5445.996,1.742202E-5,4.380429,0.22431824,1.429617E-5,4.707321,53.12053,1.7988536E-5,1.0431437E-5,7.557099E-6,-5545.609,-5549.9243,1.1035095
8013174454444875809,2867224032558303744,5444.9976,5.1238574E-5,4.37919,0.22391827,4.2043073E-5,4.703556,53.214485,5.2903008E-5,3.0678715E-5,2.2224292E-5,-5546.012,-5549.84,1.1059024
8013174454444875809,2867224032558303744,5445.5596,9.387906E-6,4.378352,0.22348362,7.703433E-6,4.6999326,53.301746,9.693162E-6,5.6209697E-6,4.072192E-6,-5544.853,-5549.179,1.1074812
8013174454444875809,2867224032558303744,5446.4204,3.1814852E-5,4.3789434,0.22267804,2.610794E-5,4.7015085,53.26034,3.2850847E-5,1.9049176E-5,1.3801671E-5,-5545.2354,-5549.3193,1.106293
8013174454444875809,2867224032558303744,5444.1006,7.835661E-8,4.3778467,0.22058809,6.429357E-8,4.699686,53.308052,8.090329E-8,4.69146E-8,3.398869E-8,-5546.096,-5550.4995,1.108304
8013174454444875809,2867224032558303744,5445.2065,1.0114151E-5,4.3795295,0.2212848,8.299389E-6,4.7050433,53.17636,1.0443198E-5,6.055755E-6,4.3874434E-6,-5543.8154,-5548.1797,1.1050861
8013174454444875809,2867224032558303744,5447.3145,6.526668E-5,4.3795033,0.2252536,5.3560452E-5,4.702431,53.236824,6.739171E-5,3.907911E-5,2.83126E-5,-5547.5894,-5551.285,1.1053673
8013174454444875809,2867224032558303744,5445.846,6.478837E-5,4.378078,0.22369654,5.3164236E-5,4.6986017,53.332554,6.6895605E-5,3.8791917E-5,2.8103688E-5,-5546.0894,-5549.721,1.1080146
8013174454444875809,2867224032558303744,5444.719,1.3877294E-4,4.3783927,0.22216485,1.1386878E-4,4.7010193,53.273895,1.4328325E-4,8.3088686E-5,6.0194565E-5,-5546.8535,-5549.559,1.1073356
8013174454444875809,2867224032558303744,5445.09,3.4487282E-5,4.378401,0.22526269,2.8297785E-5,4.70029,53.295177,3.560703E-5,2.0649084E-5,1.4957946E-5,-5547.3047,-5551.3115,1.1074963
8013174454444875809,2867224032558303744,5445.757,6.6756184E-6,4.3788443,0.22383836,5.4778498E-6,4.7015667,53.26188,6.8926934E-6,3.9970114E-6,2.895682E-6,-5544.3833,-5548.766,1.1065586
8013174454444875809,2867224032558303744,5445.984,5.9597918E-5,4.379153,0.22259443,4.890601E-5,4.702712,53.23149,6.153759E-5,3.5684123E-5,2.5853467E-5,-5544.548,-5548.2866,1.1058869
8013174454444875809,2867224032558303744,5444.92,8.549388E-5,4.3784533,0.22253288,7.015171E-5,4.701025,53.274685,8.8272755E-5,5.1188625E-5,3.708413E-5,-5545.8354,-5549.21,1.1072396
8013174454444875809,2867224032558303744,5445.948,2.6849808E-5,4.3794203,0.22051841,2.203343E-5,4.7040567,53.197517,2.772448E-5,1.6076188E-5,1.1648292E-5,-5544.4497,-5548.611,1.1052458
8013174454444875809,2867224032558303744,5444.495,2.3118238E-5,4.379702,0.2217635,1.896922E-5,4.7062798,53.148125,2.3869485E-5,1.384173E-5,1.0027755E-5,-5545.938,-5550.1343,1.1047852
8013174454444875809,2867224032558303744,5445.7686,1.0921344E-4,4.378814,0.22083613,8.962125E-5,4.7018514,53.250694,1.1276998E-4,6.5390894E-5,4.7379086E-5,-5544.922,-5548.0273,1.1064446
8013174454444875809,2867224032558303744,5445.5415,1.5703226E-5,4.3781843,0.22064707,1.2886033E-5,4.699669,53.305374,1.6214519E-5,9.402183E-6,6.8123354E-6,-5544.4526,-5548.697,1.1076503
8013174454444875809,2867224032558303744,5444.522,1.5660736E-4,4.379194,0.21816632,1.285071E-4,4.704769,53.17944,1.617056E-4,9.376583E-5,6.793976E-5,-5545.702,-5548.204,1.1055771
8013174454444875809,2867224032558303744,5445.945,3.1888788E-4,4.380059,0.22080946,2.6168372E-4,4.7064714,53.1338,3.2927425E-4,1.9093265E-4,1.383416E-4,-5547.917,-5548.4126,1.1040128
8013174454444875809,2867224032558303744,5445.6074,3.9488182E-4,4.3783975,0.22020644,3.2404202E-4,4.7004795,53.279,4.077427E-4,2.3643236E-4,1.7131033E-4,-5548.1396,-5547.6714,1.1072167
8013174454444875809,2867224032558303744,5445.5293,1.8165883E-4,4.379327,0.2170504,1.4907491E-4,4.7045083,53.181747,1.8758333E-4,1.0876599E-4,7.8817335E-5,-5546.6377,-5548.846,1.1052473
8013174454444875809,2867224032558303744,5445.7837,1.877181E-4,4.379689,0.21983327,1.5404444E-4,4.705329,53.163548,1.9383394E-4,1.12394904E-4,8.143904E-5,-5546.1104,-5548.254,1.1046826
8013174454444875809,2867224032558303744,5444.22,1.2813605E-4,4.378351,0.21786226,1.0514303E-4,4.7018147,53.251675,1.323066E-4,7.671881E-5,5.5587785E-5,-5545.676,-5548.507,1.1072052
8013174454444875809,2867224032558303744,5446.289,1.0551422E-4,4.3787994,0.22574064,8.658328E-5,4.7006283,53.28333,1.089445E-4,6.317705E-5,4.5767447E-5,-5546.5273,-5549.6816,1.1067599
8013174454444875809,2867224032558303744,5446.0977,6.610806E-6,4.378549,0.22257252,5.4248685E-6,4.7003155,53.29054,6.8260015E-6,3.9582105E-6,2.867791E-6,-5544.7207,-5549.098,1.1070497
8013174454444875809,2867224032558303744,5447.075,1.4684875E-4,4.3794336,0.2268837,1.20505785E-4,4.702121,53.244846,1.5162483E-4,8.7927285E-5,6.3697546E-5,-5547.7197,-5550.388,1.105613
8013174454444875809,2867224032558303744,5443.8794,2.1748463E-5,4.3786235,0.21895152,1.7845245E-5,4.703058,53.225456,2.245564E-5,1.3021424E-5,9.434217E-6,-5545.416,-5549.581,1.1067336
8013174454444875809,2867224032558303744,5446.4443,1.4469173E-5,4.3790474,0.22322293,1.1873645E-5,4.7018003,53.253822,1.4940226E-5,8.6634445E-6,6.2767813E-6,-5545.0024,-5549.3066,1.1061254
8013174454444875809,2867224032558303744,5445.8525,1.4762502E-4,4.378991,0.22123598,1.2114203E-4,4.7023954,53.23684,1.5243198E-4,8.838976E-5,6.404222E-5,-5545.296,-5547.9272,1.1061229
8013174454444875809,2867224032558303744,5444.9736,1.4386681E-5,4.378867,0.22207879,1.18050375E-5,4.702611,53.236782,1.4854427E-5,8.613882E-6,6.240545E-6,-5544.2397,-5548.519,1.1064179
8013174454444875809,2867224032558303744,5444.534,2.2148852E-4,4.3776207,0.21707249,1.8174968E-4,4.6987767,53.321297,2.2870341E-4,1.3261194E-4,9.609148E-5,-5547.341,-5548.998,1.1085781
8013174454444875809,2867224032558303744,5446.268,8.499027E-6,4.378455,0.2231456,6.974382E-6,4.6997223,53.304935,8.775674E-6,5.088796E-6,3.6868782E-6,-5545.275,-5549.6265,1.1072618
8013174454444875809,2867224032558303744,5444.54,4.8690155E-5,4.3777623,0.22563264,3.9950144E-5,4.6983814,53.343372,5.0269704E-5,2.915281E-5,2.1116894E-5,-5551.1987,-5554.996,1.1087223
8013174454444875809,2867224032558303744,5445.4697,8.934483E-6,4.3791585,0.22091284,7.3315455E-6,4.703431,53.21466,9.225308E-6,5.3494514E-6,3.8758562E-6,-5543.535,-5547.903,1.1057836
8013174454444875809,2867224032558303744,5446.4443,6.673357E-5,4.379769,0.22436945,5.4761837E-5,4.7043805,53.1908,6.890483E-5,3.995695E-5,2.8947881E-5,-5545.4673,-5549.1426,1.1047993
